일시,일시,기온(°C),습도(%),tem_in_loc1,hum_in_loc1,tem_coil_loc1,cond_loc1
2016-05-05 15:00:00,2016-05-05 15:00:00,25.6,26.0,24.0,30.0,22.0,0.0
2016-05-05 18:00:00,2016-05-05 18:00:00,22.9,53.4,25.0,22.0,22.0,0.0
2016-05-05 21:00:00,2016-05-05 21:00:00,21.4,56.8,24.0,43.0,21.0,0.0
2016-05-06 00:00:00,2016-05-06 00:00:00,18.2,74.9,23.0,48.0,20.0,0.0
2016-05-06 03:00:00,2016-05-06 03:00:00,16.2,89.3,22.0,56.0,19.0,0.0
2016-05-06 06:00:00,2016-05-06 06:00:00,17.0,89.4,22.0,62.0,19.0,0.0
2016-05-06 09:00:00,2016-05-06 09:00:00,18.8,86.1,22.0,65.0,22.0,0.0
2016-05-06 12:00:00,2016-05-06 12:00:00,20.0,84.6,23.0,67.0,21.0,0.0
2016-05-06 15:00:00,2016-05-06 15:00:00,16.6,92.3,23.0,68.0,22.0,0.0
2016-05-06 18:00:00,2016-05-06 18:00:00,13.4,92.3,23.0,70.0,21.0,0.0
2016-05-06 21:00:00,2016-05-06 21:00:00,11.3,92.3,21.0,63.0,19.0,0.0
2016-05-07 00:00:00,2016-05-07 00:00:00,10.2,92.3,18.0,64.0,19.0,0.0
2016-05-07 03:00:00,2016-05-07 03:00:00,9.3,92.3,17.0,58.0,17.0,0.0
2016-05-07 06:00:00,2016-05-07 06:00:00,8.6,92.3,17.0,54.0,16.0,0.0
2016-05-07 09:00:00,2016-05-07 09:00:00,15.1,68.2,18.0,55.0,18.0,0.0
2016-05-07 12:00:00,2016-05-07 12:00:00,19.6,35.4,21.0,42.0,20.0,0.0
2016-05-07 15:00:00,2016-05-07 15:00:00,19.8,37.1,23.0,31.0,21.0,0.0
2016-05-07 18:00:00,2016-05-07 18:00:00,16.5,51.6,23.0,32.0,21.0,0.0
2016-05-07 21:00:00,2016-05-07 21:00:00,13.2,66.7,22.0,38.0,20.0,0.0
2016-05-08 00:00:00,2016-05-08 00:00:00,10.9,87.3,20.0,44.0,19.0,0.0
2016-05-08 03:00:00,2016-05-08 03:00:00,8.5,92.3,18.0,48.0,18.0,0.0
2016-05-08 06:00:00,2016-05-08 06:00:00,8.0,92.3,18.0,56.0,18.0,0.0
2016-05-08 09:00:00,2016-05-08 09:00:00,16.0,66.0,19.0,59.0,18.0,0.0
2016-05-08 12:00:00,2016-05-08 12:00:00,23.1,32.7,22.0,47.0,21.0,0.0
2016-05-08 15:00:00,2016-05-08 15:00:00,24.7,25.8,24.0,31.0,22.0,0.0
2016-05-08 18:00:00,2016-05-08 18:00:00,20.7,40.7,25.0,32.0,23.0,0.0
2016-05-08 21:00:00,2016-05-08 21:00:00,15.2,79.2,22.0,38.0,21.0,0.0
2016-05-09 00:00:00,2016-05-09 00:00:00,13.7,78.4,22.0,51.0,21.0,0.0
2016-05-09 03:00:00,2016-05-09 03:00:00,13.2,75.0,21.0,56.0,21.0,0.0
2016-05-09 06:00:00,2016-05-09 06:00:00,11.0,92.0,20.0,57.0,20.0,0.0
2016-05-09 09:00:00,2016-05-09 09:00:00,17.0,72.6,20.0,62.0,20.0,0.0
2016-05-09 12:00:00,2016-05-09 12:00:00,21.5,31.6,22.0,54.0,22.0,0.0
2016-05-09 15:00:00,2016-05-09 15:00:00,22.2,36.1,24.0,40.0,23.0,0.0
2016-05-09 18:00:00,2016-05-09 18:00:00,17.5,57.7,23.0,40.0,21.0,0.0
2016-05-09 21:00:00,2016-05-09 21:00:00,15.6,74.8,21.0,54.0,20.0,0.0
2016-05-10 00:00:00,2016-05-10 00:00:00,14.8,79.7,21.0,52.0,21.0,0.0
2016-05-10 03:00:00,2016-05-10 03:00:00,14.6,75.3,21.0,56.0,21.0,0.0
2016-05-10 06:00:00,2016-05-10 06:00:00,12.1,87.7,21.3,56.0,20.0,0.0
2016-05-10 09:00:00,2016-05-10 09:00:00,11.9,92.3,20.0,63.0,19.0,0.0
2016-05-10 12:00:00,2016-05-10 12:00:00,13.6,92.3,20.0,68.0,20.0,0.0
2016-05-10 15:00:00,2016-05-10 15:00:00,14.8,92.3,20.0,69.0,20.0,0.0
2016-05-10 18:00:00,2016-05-10 18:00:00,14.3,88.4,20.0,60.0,19.0,0.0
2016-05-10 21:00:00,2016-05-10 21:00:00,13.0,92.3,20.0,58.0,18.0,0.0
2016-05-11 00:00:00,2016-05-11 00:00:00,12.4,92.3,20.0,57.0,19.0,0.0
2016-05-11 03:00:00,2016-05-11 03:00:00,11.7,92.3,20.0,57.0,19.0,0.0
2016-05-11 06:00:00,2016-05-11 06:00:00,9.7,92.3,20.0,58.0,19.0,0.0
2016-05-11 09:00:00,2016-05-11 09:00:00,16.2,77.9,20.0,56.0,19.0,0.0
2016-05-11 12:00:00,2016-05-11 12:00:00,19.4,62.7,22.0,51.0,20.0,0.0
2016-05-11 15:00:00,2016-05-11 15:00:00,21.3,49.2,24.0,39.0,22.0,0.0
2016-05-11 18:00:00,2016-05-11 18:00:00,17.8,64.0,22.0,42.0,22.0,0.0
2016-05-11 21:00:00,2016-05-11 21:00:00,12.4,92.2,21.0,48.0,19.0,0.0
2016-05-12 00:00:00,2016-05-12 00:00:00,11.2,92.3,21.0,56.0,20.0,0.0
2016-05-12 03:00:00,2016-05-12 03:00:00,9.8,92.3,19.0,59.0,19.0,0.0
2016-05-12 06:00:00,2016-05-12 06:00:00,11.8,82.7,19.0,61.0,19.0,0.0
2016-05-12 09:00:00,2016-05-12 09:00:00,18.0,73.5,20.0,60.0,19.0,0.0
2016-05-12 12:00:00,2016-05-12 12:00:00,20.9,59.3,23.0,52.0,20.0,0.0
2016-05-12 15:00:00,2016-05-12 15:00:00,21.3,60.8,24.0,46.0,21.0,0.0
2016-05-12 18:00:00,2016-05-12 18:00:00,19.6,69.4,23.0,50.0,22.0,0.0
2016-05-12 21:00:00,2016-05-12 21:00:00,14.4,91.6,22.0,54.0,20.0,0.0
2016-05-13 00:00:00,2016-05-13 00:00:00,13.3,92.3,20.0,63.0,20.0,0.0
2016-05-13 03:00:00,2016-05-13 03:00:00,12.3,92.3,20.0,66.0,20.0,0.0
2016-05-13 06:00:00,2016-05-13 06:00:00,11.7,92.3,19.0,65.0,19.0,0.0
2016-05-13 09:00:00,2016-05-13 09:00:00,15.0,74.3,19.0,60.0,18.0,0.0
2016-05-13 12:00:00,2016-05-13 12:00:00,17.6,57.2,21.0,48.0,18.0,0.0
2016-05-13 15:00:00,2016-05-13 15:00:00,20.3,47.6,22.0,41.0,21.0,0.0
2016-05-13 18:00:00,2016-05-13 18:00:00,19.5,44.0,22.0,30.0,21.0,0.0
2016-05-13 21:00:00,2016-05-13 21:00:00,13.7,67.6,21.0,38.0,21.0,0.0
2016-05-14 00:00:00,2016-05-14 00:00:00,11.9,83.9,21.0,48.0,20.0,0.0
2016-05-14 03:00:00,2016-05-14 03:00:00,12.9,84.2,20.0,53.0,19.0,0.0
2016-05-14 06:00:00,2016-05-14 06:00:00,11.6,92.3,20.0,58.0,19.0,0.0
2016-05-14 09:00:00,2016-05-14 09:00:00,18.3,56.1,21.0,44.0,20.0,0.0
2016-05-14 12:00:00,2016-05-14 12:00:00,22.4,35.0,22.0,34.0,20.0,0.0
2016-05-14 15:00:00,2016-05-14 15:00:00,24.0,38.1,25.0,30.0,22.0,0.0
2016-05-14 18:00:00,2016-05-14 18:00:00,21.3,51.6,24.0,42.0,23.0,0.0
2016-05-14 21:00:00,2016-05-14 21:00:00,16.6,74.1,23.0,44.0,22.0,0.0
2016-05-15 00:00:00,2016-05-15 00:00:00,14.2,88.6,22.0,49.0,22.0,0.0
2016-05-15 03:00:00,2016-05-15 03:00:00,13.1,92.3,21.0,58.0,20.0,0.0
2016-05-15 06:00:00,2016-05-15 06:00:00,12.9,92.3,21.0,62.0,20.0,0.0
2016-05-15 09:00:00,2016-05-15 09:00:00,19.2,68.7,21.0,62.0,20.0,0.0
2016-05-15 12:00:00,2016-05-15 12:00:00,23.1,51.1,24.0,50.0,22.0,0.0
2016-05-15 15:00:00,2016-05-15 15:00:00,22.3,74.6,24.0,54.0,22.0,0.0
2016-05-15 18:00:00,2016-05-15 18:00:00,16.7,92.3,24.0,80.0,23.0,0.0
2016-05-15 21:00:00,2016-05-15 21:00:00,11.4,92.3,21.0,64.0,20.0,0.0
2016-05-16 00:00:00,2016-05-16 00:00:00,10.9,92.3,18.0,68.0,19.0,0.0
2016-05-16 03:00:00,2016-05-16 03:00:00,9.9,92.3,18.0,60.0,18.0,0.0
2016-05-16 06:00:00,2016-05-16 06:00:00,10.4,92.3,18.0,60.0,18.0,0.0
2016-05-16 09:00:00,2016-05-16 09:00:00,14.3,76.3,19.0,59.0,19.0,0.0
2016-05-16 12:00:00,2016-05-16 12:00:00,18.4,48.5,21.0,44.0,20.0,0.0
2016-05-16 15:00:00,2016-05-16 15:00:00,20.2,35.5,22.0,36.0,21.0,0.0
2016-05-16 18:00:00,2016-05-16 18:00:00,17.9,56.9,23.0,29.0,22.0,0.0
2016-05-16 21:00:00,2016-05-16 21:00:00,13.5,81.6,22.0,37.0,21.0,0.0
2016-05-17 00:00:00,2016-05-17 00:00:00,12.7,83.5,20.0,51.0,18.0,0.0
2016-05-17 03:00:00,2016-05-17 03:00:00,12.5,79.9,19.0,53.0,17.0,0.0
2016-05-17 06:00:00,2016-05-17 06:00:00,9.1,92.3,18.0,56.0,17.0,0.0
2016-05-17 09:00:00,2016-05-17 09:00:00,17.1,71.1,19.0,52.0,17.0,0.0
2016-05-17 12:00:00,2016-05-17 12:00:00,23.1,47.4,21.0,47.0,19.0,0.0
2016-05-17 15:00:00,2016-05-17 15:00:00,23.8,56.8,24.0,44.0,22.0,0.0
2016-05-17 18:00:00,2016-05-17 18:00:00,22.3,64.2,25.0,44.0,23.0,0.0
2016-05-17 21:00:00,2016-05-17 21:00:00,16.5,92.3,24.0,45.0,22.0,0.0
2016-05-18 00:00:00,2016-05-18 00:00:00,13.2,92.3,22.0,55.0,20.0,0.0
2016-05-18 03:00:00,2016-05-18 03:00:00,11.9,92.3,21.0,59.0,19.0,0.0
2016-05-18 06:00:00,2016-05-18 06:00:00,11.0,92.3,20.0,63.0,18.0,0.0
2016-05-18 09:00:00,2016-05-18 09:00:00,21.0,59.0,20.0,68.0,20.0,0.0
2016-05-18 12:00:00,2016-05-18 12:00:00,24.9,33.8,24.0,42.0,21.0,0.0
2016-05-18 15:00:00,2016-05-18 15:00:00,26.6,24.5,26.0,34.0,23.0,0.0
2016-05-18 18:00:00,2016-05-18 18:00:00,23.8,46.0,26.0,31.0,25.0,0.0
2016-05-18 21:00:00,2016-05-18 21:00:00,17.0,59.9,25.0,32.0,24.0,0.0
2016-05-19 00:00:00,2016-05-19 00:00:00,14.6,64.8,24.0,38.0,21.0,0.0
2016-05-19 03:00:00,2016-05-19 03:00:00,12.3,76.8,23.0,46.0,20.0,0.0
2016-05-19 06:00:00,2016-05-19 06:00:00,11.9,83.1,22.0,53.0,18.0,0.0
2016-05-19 09:00:00,2016-05-19 09:00:00,21.2,57.6,22.0,58.0,21.0,0.0
2016-05-19 12:00:00,2016-05-19 12:00:00,27.4,32.7,24.0,42.0,22.0,0.0
2016-05-19 15:00:00,2016-05-19 15:00:00,28.7,32.0,27.0,38.0,26.0,0.0
2016-05-19 18:00:00,2016-05-19 18:00:00,25.4,38.9,28.0,33.0,25.0,0.0
2016-05-19 21:00:00,2016-05-19 21:00:00,18.7,73.7,27.0,32.0,26.0,0.0
2016-05-20 00:00:00,2016-05-20 00:00:00,17.1,74.2,25.0,46.0,21.0,0.0
2016-05-20 03:00:00,2016-05-20 03:00:00,13.2,87.8,24.0,50.0,20.0,0.0
2016-05-20 06:00:00,2016-05-20 06:00:00,12.3,92.3,23.0,56.0,19.0,0.0
2016-05-20 09:00:00,2016-05-20 09:00:00,20.9,65.9,22.9,57.0,23.0,0.0
2016-05-20 12:00:00,2016-05-20 12:00:00,26.9,40.6,25.4,46.0,25.0,0.0
2016-05-20 15:00:00,2016-05-20 15:00:00,24.8,54.2,28.0,35.0,26.0,0.0
2016-05-20 18:00:00,2016-05-20 18:00:00,23.4,55.2,27.0,40.0,24.0,0.0
2016-05-20 21:00:00,2016-05-20 21:00:00,18.2,84.5,26.0,44.0,24.0,0.0
2016-05-21 00:00:00,2016-05-21 00:00:00,15.3,87.6,25.0,56.0,21.0,0.0
2016-05-21 03:00:00,2016-05-21 03:00:00,14.9,87.2,24.0,59.0,20.0,0.0
2016-05-21 06:00:00,2016-05-21 06:00:00,15.3,81.6,23.0,55.0,19.0,0.0
2016-05-21 09:00:00,2016-05-21 09:00:00,21.3,37.0,23.0,32.0,22.0,0.0
2016-05-21 12:00:00,2016-05-21 12:00:00,27.2,21.9,26.0,25.0,24.0,0.0
2016-05-21 15:00:00,2016-05-21 15:00:00,28.2,18.1,28.0,10.0,26.0,0.0
2016-05-21 18:00:00,2016-05-21 18:00:00,26.4,24.5,29.0,10.0,26.0,0.0
2016-05-21 21:00:00,2016-05-21 21:00:00,18.8,54.6,28.0,26.0,25.0,0.0
2016-05-22 00:00:00,2016-05-22 00:00:00,16.2,59.3,26.0,44.0,22.0,0.0
2016-05-22 03:00:00,2016-05-22 03:00:00,15.5,69.2,25.0,44.0,22.0,0.0
2016-05-22 06:00:00,2016-05-22 06:00:00,14.8,71.3,24.0,46.0,21.0,0.0
2016-05-22 09:00:00,2016-05-22 09:00:00,22.2,38.5,24.0,44.0,24.0,0.0
2016-05-22 12:00:00,2016-05-22 12:00:00,26.9,29.5,27.0,33.0,24.0,0.0
2016-05-22 15:00:00,2016-05-22 15:00:00,28.6,22.8,29.0,27.0,26.0,0.0
2016-05-22 18:00:00,2016-05-22 18:00:00,23.9,35.3,30.0,23.0,28.0,0.0
2016-05-22 21:00:00,2016-05-22 21:00:00,18.1,56.8,27.0,31.0,27.0,0.0
2016-05-23 00:00:00,2016-05-23 00:00:00,15.4,68.4,26.0,39.0,22.0,0.0
2016-05-23 03:00:00,2016-05-23 03:00:00,14.0,67.8,25.0,40.0,21.0,0.0
2016-05-23 06:00:00,2016-05-23 06:00:00,13.6,75.5,24.0,48.0,20.0,0.0
2016-05-23 09:00:00,2016-05-23 09:00:00,21.3,54.2,24.0,51.0,24.0,0.0
2016-05-23 12:00:00,2016-05-23 12:00:00,26.5,39.0,27.0,42.0,26.0,0.0
2016-05-23 15:00:00,2016-05-23 15:00:00,24.9,46.8,28.0,37.0,27.0,0.0
2016-05-23 18:00:00,2016-05-23 18:00:00,22.0,45.5,28.0,33.0,26.0,0.0
2016-05-23 21:00:00,2016-05-23 21:00:00,17.5,68.9,25.0,46.0,24.0,0.0
2016-05-24 00:00:00,2016-05-24 00:00:00,18.4,67.9,24.0,50.0,25.0,0.0
2016-05-24 03:00:00,2016-05-24 03:00:00,17.1,92.3,24.0,65.0,24.0,0.0
2016-05-24 06:00:00,2016-05-24 06:00:00,17.1,92.3,23.0,70.0,23.0,0.0
2016-05-24 09:00:00,2016-05-24 09:00:00,15.0,92.3,23.0,76.0,23.0,0.0
2016-05-24 12:00:00,2016-05-24 12:00:00,15.1,92.3,21.0,70.0,23.0,0.0
2016-05-24 15:00:00,2016-05-24 15:00:00,19.3,78.0,22.0,67.0,23.0,0.0
2016-05-24 18:00:00,2016-05-24 18:00:00,19.1,79.0,23.0,60.0,23.0,0.0
2016-05-24 21:00:00,2016-05-24 21:00:00,14.1,92.3,23.0,57.0,22.0,0.0
2016-05-25 00:00:00,2016-05-25 00:00:00,14.3,92.3,21.0,64.0,21.0,0.0
2016-05-25 03:00:00,2016-05-25 03:00:00,15.4,92.3,20.0,67.0,20.0,0.0
2016-05-25 06:00:00,2016-05-25 06:00:00,14.5,92.3,20.0,70.0,19.0,0.0
2016-05-25 09:00:00,2016-05-25 09:00:00,17.8,84.1,22.0,68.0,22.0,0.0
2016-05-25 12:00:00,2016-05-25 12:00:00,21.6,70.5,23.0,62.0,23.0,0.0
2016-05-25 15:00:00,2016-05-25 15:00:00,23.1,69.4,25.0,59.0,23.0,0.0
2016-05-25 18:00:00,2016-05-25 18:00:00,21.2,69.4,26.0,56.0,23.0,0.0
2016-05-25 21:00:00,2016-05-25 21:00:00,18.1,81.6,24.0,58.0,23.0,0.0
2016-05-26 00:00:00,2016-05-26 00:00:00,17.9,79.4,23.0,58.0,21.0,0.0
2016-05-26 03:00:00,2016-05-26 03:00:00,17.1,82.9,23.0,62.0,21.0,0.0
2016-05-26 06:00:00,2016-05-26 06:00:00,16.1,89.3,22.0,66.0,20.0,0.0
2016-05-26 09:00:00,2016-05-26 09:00:00,19.4,77.2,23.0,66.0,22.0,0.0
2016-05-26 12:00:00,2016-05-26 12:00:00,20.7,78.2,24.0,59.0,23.0,0.0
2016-05-26 15:00:00,2016-05-26 15:00:00,19.7,81.6,25.0,59.0,23.0,0.0
2016-05-26 18:00:00,2016-05-26 18:00:00,20.0,84.4,24.0,58.0,23.0,0.0
2016-05-26 21:00:00,2016-05-26 21:00:00,16.3,86.4,22.0,66.0,22.0,0.0
2016-05-27 00:00:00,2016-05-27 00:00:00,15.3,92.3,21.0,68.0,22.0,0.0
2016-05-27 03:00:00,2016-05-27 03:00:00,14.7,92.3,20.0,72.0,21.0,0.0
2016-05-27 06:00:00,2016-05-27 06:00:00,14.2,92.3,19.0,78.0,20.0,0.0
2016-05-27 09:00:00,2016-05-27 09:00:00,17.9,92.3,21.0,76.0,21.0,0.0
2016-05-27 12:00:00,2016-05-27 12:00:00,23.4,64.6,24.0,67.0,23.0,0.0
2016-05-27 15:00:00,2016-05-27 15:00:00,23.2,63.3,26.0,59.0,25.0,0.0
2016-05-27 21:00:00,2016-05-27 21:00:00,17.6,86.4,23.0,58.0,22.0,0.0
2016-05-28 00:00:00,2016-05-28 00:00:00,16.3,92.3,23.0,52.0,23.0,0.0
2016-05-28 03:00:00,2016-05-28 03:00:00,15.5,90.9,21.0,57.0,22.0,0.0
2016-05-28 06:00:00,2016-05-28 06:00:00,14.9,90.1,21.0,60.0,21.0,0.0
2016-05-28 09:00:00,2016-05-28 09:00:00,19.3,72.6,22.0,60.0,22.0,0.0
2016-05-28 12:00:00,2016-05-28 12:00:00,23.4,49.9,25.0,55.0,24.0,0.0
2016-05-28 15:00:00,2016-05-28 15:00:00,23.8,49.1,26.0,43.0,26.0,0.0
2016-05-28 18:00:00,2016-05-28 18:00:00,22.0,51.0,26.0,38.0,23.0,0.0
2016-05-28 21:00:00,2016-05-28 21:00:00,16.2,70.3,24.0,42.0,22.0,0.0
2016-05-29 00:00:00,2016-05-29 00:00:00,14.0,84.8,23.0,52.0,23.0,0.0
2016-05-29 03:00:00,2016-05-29 03:00:00,14.4,87.7,22.0,56.0,22.0,0.0
2016-05-29 06:00:00,2016-05-29 06:00:00,15.2,78.3,22.0,63.0,22.0,0.0
2016-05-29 09:00:00,2016-05-29 09:00:00,16.8,87.8,22.0,64.0,22.0,0.0
2016-05-29 12:00:00,2016-05-29 12:00:00,21.3,60.3,23.0,59.0,24.0,0.0
2016-05-29 15:00:00,2016-05-29 15:00:00,24.3,50.8,25.0,54.0,25.0,0.0
2016-05-29 18:00:00,2016-05-29 18:00:00,21.9,54.9,26.0,45.0,23.0,0.0
2016-05-29 21:00:00,2016-05-29 21:00:00,17.3,78.7,24.0,50.0,23.0,0.0
2016-05-30 00:00:00,2016-05-30 00:00:00,15.9,84.6,23.0,60.0,23.0,0.0
2016-05-30 03:00:00,2016-05-30 03:00:00,15.1,90.4,22.0,62.0,23.0,0.0
2016-05-30 06:00:00,2016-05-30 06:00:00,14.8,92.3,22.0,65.0,22.0,0.0
2016-05-30 09:00:00,2016-05-30 09:00:00,20.2,76.9,23.0,67.0,23.0,0.0
2016-05-30 12:00:00,2016-05-30 12:00:00,24.8,49.5,25.0,58.0,25.0,0.0
2016-05-30 15:00:00,2016-05-30 15:00:00,26.8,49.8,27.0,45.0,25.0,0.0
2016-05-30 18:00:00,2016-05-30 18:00:00,23.9,55.3,26.0,50.0,25.0,0.0
2016-05-30 21:00:00,2016-05-30 21:00:00,18.9,88.2,25.0,58.0,24.0,0.0
2016-05-31 00:00:00,2016-05-31 00:00:00,17.1,92.3,24.0,64.0,24.0,0.0
2016-05-31 03:00:00,2016-05-31 03:00:00,16.3,92.3,23.0,67.0,23.0,0.0
2016-05-31 06:00:00,2016-05-31 06:00:00,15.7,92.3,22.0,70.0,23.0,0.0
2016-05-31 09:00:00,2016-05-31 09:00:00,21.0,72.8,23.0,69.0,23.0,0.0
2016-05-31 12:00:00,2016-05-31 12:00:00,23.0,69.4,25.0,55.0,25.0,0.0
2016-05-31 15:00:00,2016-05-31 15:00:00,25.3,65.9,26.0,57.0,25.0,0.0
2016-05-31 18:00:00,2016-05-31 18:00:00,22.7,72.8,26.0,58.0,24.0,0.0
2016-05-31 21:00:00,2016-05-31 21:00:00,18.0,92.3,24.0,68.0,24.0,0.0
2016-06-01 00:00:00,2016-06-01 00:00:00,16.6,92.3,23.0,71.0,23.0,0.0
2016-06-01 03:00:00,2016-06-01 03:00:00,15.7,92.3,23.0,74.0,23.0,0.0
2016-06-01 06:00:00,2016-06-01 06:00:00,16.8,92.3,22.0,76.0,22.0,0.0
2016-06-01 09:00:00,2016-06-01 09:00:00,21.1,76.3,23.0,73.0,23.0,0.0
2016-06-01 12:00:00,2016-06-01 12:00:00,24.6,44.5,26.0,50.0,24.0,0.0
2016-06-01 15:00:00,2016-06-01 15:00:00,26.8,38.7,27.4,40.0,25.0,0.0
2016-06-01 18:00:00,2016-06-01 18:00:00,24.8,48.2,27.0,42.0,25.0,0.0
2016-06-01 21:00:00,2016-06-01 21:00:00,19.9,63.9,26.0,48.0,24.0,0.0
2016-06-02 00:00:00,2016-06-02 00:00:00,16.2,87.2,25.0,55.0,25.0,0.0
2016-06-02 03:00:00,2016-06-02 03:00:00,15.3,92.3,25.0,59.0,24.0,0.0
2016-06-02 06:00:00,2016-06-02 06:00:00,15.9,85.1,24.0,61.0,23.0,0.0
2016-06-02 09:00:00,2016-06-02 09:00:00,21.8,71.5,24.0,52.0,24.0,0.0
2016-06-02 12:00:00,2016-06-02 12:00:00,25.2,64.6,26.0,50.0,25.0,0.0
2016-06-02 15:00:00,2016-06-02 15:00:00,26.6,57.7,28.0,48.0,26.0,0.0
2016-06-02 18:00:00,2016-06-02 18:00:00,24.5,50.3,27.0,46.0,26.0,0.0
2016-06-02 21:00:00,2016-06-02 21:00:00,19.2,79.3,26.0,42.0,25.0,0.0
2016-06-03 00:00:00,2016-06-03 00:00:00,17.3,92.3,25.0,49.0,24.0,0.0
2016-06-03 03:00:00,2016-06-03 03:00:00,16.4,92.3,25.0,56.0,24.0,0.0
2016-06-03 06:00:00,2016-06-03 06:00:00,15.9,92.3,23.0,62.0,23.0,0.0
2016-06-03 09:00:00,2016-06-03 09:00:00,19.9,83.2,24.0,65.0,24.0,0.0
2016-06-03 12:00:00,2016-06-03 12:00:00,24.5,56.1,26.0,50.0,24.0,0.0
2016-06-03 15:00:00,2016-06-03 15:00:00,25.0,53.7,27.0,33.0,26.0,0.0
2016-06-03 18:00:00,2016-06-03 18:00:00,22.5,40.7,25.0,38.0,24.0,0.0
2016-06-03 21:00:00,2016-06-03 21:00:00,18.6,71.2,24.0,44.0,24.0,0.0
2016-06-04 00:00:00,2016-06-04 00:00:00,17.7,73.8,25.0,46.0,25.0,0.0
2016-06-04 03:00:00,2016-06-04 03:00:00,16.8,71.6,25.0,49.0,24.0,0.0
2016-06-04 06:00:00,2016-06-04 06:00:00,16.5,77.2,25.0,53.0,24.0,0.0
2016-06-04 09:00:00,2016-06-04 09:00:00,18.2,84.6,24.0,54.0,23.0,0.0
2016-06-04 12:00:00,2016-06-04 12:00:00,19.5,81.9,25.0,50.0,24.0,0.0
2016-06-04 15:00:00,2016-06-04 15:00:00,19.3,83.6,25.0,54.0,24.0,0.0
2016-06-04 18:00:00,2016-06-04 18:00:00,18.8,81.3,24.0,53.0,23.0,0.0
2016-06-04 21:00:00,2016-06-04 21:00:00,16.4,90.1,23.0,54.0,23.0,0.0
2016-06-05 00:00:00,2016-06-05 00:00:00,15.4,91.3,24.0,56.0,23.0,0.0
2016-06-05 03:00:00,2016-06-05 03:00:00,14.2,92.3,24.0,59.0,22.0,0.0
2016-06-05 06:00:00,2016-06-05 06:00:00,14.6,92.3,23.0,62.0,22.0,0.0
2016-06-05 09:00:00,2016-06-05 09:00:00,21.8,74.3,24.0,64.0,24.0,0.0
2016-06-05 12:00:00,2016-06-05 12:00:00,25.8,45.1,26.0,58.0,24.0,0.0
2016-06-05 15:00:00,2016-06-05 15:00:00,28.0,42.2,29.0,47.0,26.0,0.0
2016-06-05 18:00:00,2016-06-05 18:00:00,25.2,56.0,29.0,45.0,28.0,0.0
2016-06-05 21:00:00,2016-06-05 21:00:00,19.7,72.3,28.0,49.0,28.0,0.0
2016-06-06 00:00:00,2016-06-06 00:00:00,17.3,85.4,26.0,59.0,25.0,0.0
2016-06-06 03:00:00,2016-06-06 03:00:00,19.2,62.6,25.0,55.0,25.0,0.0
2016-06-06 06:00:00,2016-06-06 06:00:00,17.3,81.0,25.0,50.0,25.0,0.0
2016-06-06 09:00:00,2016-06-06 09:00:00,21.2,68.5,24.0,50.0,24.0,0.0
2016-06-06 12:00:00,2016-06-06 12:00:00,23.5,62.1,25.0,50.0,25.0,0.0
2016-06-06 15:00:00,2016-06-06 15:00:00,23.5,66.0,27.0,50.0,26.0,0.0
2016-06-06 18:00:00,2016-06-06 18:00:00,20.8,72.0,27.0,53.0,26.0,0.0
2016-06-06 21:00:00,2016-06-06 21:00:00,18.7,81.9,26.0,56.0,26.0,0.0
2016-06-07 00:00:00,2016-06-07 00:00:00,17.8,91.1,26.0,58.0,25.0,0.0
2016-06-07 03:00:00,2016-06-07 03:00:00,17.2,92.3,25.0,60.0,25.0,0.0
2016-06-07 06:00:00,2016-06-07 06:00:00,17.3,92.3,25.0,64.0,24.0,0.0
2016-06-07 09:00:00,2016-06-07 09:00:00,20.6,74.6,25.0,62.0,25.0,0.0
2016-06-07 12:00:00,2016-06-07 12:00:00,22.9,66.7,26.0,52.0,26.0,0.0
2016-06-07 15:00:00,2016-06-07 15:00:00,24.6,50.5,28.0,48.0,28.0,0.0
2016-06-07 18:00:00,2016-06-07 18:00:00,20.9,73.8,28.0,48.0,27.0,0.0
2016-06-07 21:00:00,2016-06-07 21:00:00,18.0,92.3,25.0,60.0,25.0,0.0
2016-06-08 00:00:00,2016-06-08 00:00:00,16.6,92.3,25.0,65.0,25.0,0.0
2016-06-08 03:00:00,2016-06-08 03:00:00,16.6,92.3,24.0,70.0,25.0,0.0
2016-06-08 06:00:00,2016-06-08 06:00:00,16.8,92.3,24.0,69.0,24.0,0.0
2016-06-08 09:00:00,2016-06-08 09:00:00,19.0,85.8,24.0,68.0,24.0,0.0
2016-06-08 12:00:00,2016-06-08 12:00:00,21.7,78.9,24.0,62.0,24.0,0.0
2016-06-08 15:00:00,2016-06-08 15:00:00,23.8,65.4,26.0,58.0,26.0,0.0
2016-06-08 18:00:00,2016-06-08 18:00:00,22.1,69.4,27.0,57.0,26.0,0.0
2016-06-08 21:00:00,2016-06-08 21:00:00,18.1,92.3,25.0,66.0,25.0,0.0
2016-06-09 00:00:00,2016-06-09 00:00:00,17.7,92.3,23.0,74.0,24.0,0.0
2016-06-09 03:00:00,2016-06-09 03:00:00,15.5,92.3,23.0,74.0,23.0,0.0
2016-06-09 06:00:00,2016-06-09 06:00:00,15.9,92.3,23.0,73.0,22.0,0.0
2016-06-09 09:00:00,2016-06-09 09:00:00,19.2,90.7,24.0,73.0,24.0,0.0
